Event_ID,Supply_Level,Valve_Position,Measurement,STATUS
4372,high,off,170,Critic
4373,median,off,135,Normal
4374,high,off,288,Critic
4375,low,off,128,Normal
4376,median,off,164,Normal
4377,low,off,128,Normal
4378,low,off,249,Critic
4379,low,on,132,Normal
4380,low,off,153,Normal
4381,median,on,121,Normal
4382,low,off,145,Normal
4383,high,off,190,Critic
4384,low,on,136,Normal
4385,high,on,264,Critic
4386,low,on,140,Normal
4387,high,off,176,Critic
4388,median,off,168,Normal
4389,low,off,142,Normal
4390,low,off,136,Normal
4391,high,off,142,Normal
4392,low,off,204,Critic
4393,high,on,153,Normal
4394,low,on,133,Normal
4395,low,on,120,Normal
4396,high,off,196,Critic
4397,low,off,226,Critic
4398,low,off,140,Normal
4399,high,on,128,Normal
4400,high,on,174,Critic
4401,low,on,154,Normal
4402,low,off,164,Normal
4403,low,off,126,Normal
4404,low,off,198,Critic
4405,high,on,170,Normal
4406,low,off,134,Normal
4407,median,off,140,Normal
4408,low,on,154,Normal
4409,high,off,148,Normal
4410,low,on,134,Normal
4411,low,on,156,Normal
4412,low,on,168,Normal
4413,low,off,152,Normal
4414,median,on,126,Normal
4415,median,off,158,Normal
4416,high,on,138,Normal
4417,high,on,201,Critic
4418,low,on,126,Normal
4419,high,off,156,Normal
4420,median,off,162,Normal
4421,low,on,140,Normal
4422,low,on,135,Normal
4423,low,on,128,Normal
4424,median,on,149,Normal
4425,low,off,121,Normal
4426,median,off,158,Normal
4427,low,on,156,Normal
4428,low,off,162,Normal
4429,high,off,280,Critic
4430,low,off,152,Normal
4431,low,off,188,Critic
4432,median,off,129,Normal
4433,high,off,246,Critic
4434,low,off,120,Normal
4435,low,on,134,Normal
4436,median,on,143,Normal
4437,low,off,124,Normal
4438,low,on,160,Normal
4439,low,on,132,Normal
4440,median,off,154,Normal
4441,median,on,121,Normal
4442,median,on,152,Normal
4443,median,off,156,Critic
4444,high,on,176,Critic
4445,low,on,165,Normal
4446,low,on,154,Normal
4447,high,on,194,Critic
4448,median,on,160,Normal
4449,low,off,157,Normal
4450,median,on,146,Normal
4451,low,on,130,Normal
4452,high,off,163,Normal
4453,median,off,134,Normal
4454,low,off,273,Critic
4455,median,off,131,Normal
4456,low,off,162,Normal
4457,median,off,161,Normal
4458,median,off,169,Normal
4459,median,off,126,Normal
4460,median,on,136,Normal
4461,high,on,264,Critic
4462,high,off,207,Critic
4463,low,off,159,Normal
4464,low,on,150,Normal
4465,median,on,154,Normal
4466,low,on,168,Normal
4467,high,on,124,Normal
4468,low,on,148,Normal
4469,high,off,273,Critic
4470,median,off,146,Normal
4471,high,on,170,Normal
4472,high,off,148,Normal
4473,low,on,130,Normal
4474,low,on,124,Normal
4475,median,on,149,Normal
4476,low,off,156,Normal
4477,high,off,236,Critic
4478,median,off,166,Critic
4479,median,off,168,Normal
4480,high,off,208,Critic
4481,low,on,137,Normal
4482,high,off,167,Normal
4483,low,off,168,Normal
4484,low,off,157,Normal
4485,low,on,140,Normal
4486,low,off,126,Normal
4487,high,off,183,Critic
4488,low,off,170,Normal
4489,low,on,188,Critic
4490,low,off,158,Normal
4491,low,off,156,Normal
4492,median,off,132,Normal
4493,median,off,149,Normal
4494,low,on,161,Normal
4495,median,off,124,Normal
4496,low,off,136,Normal
4497,low,on,160,Normal
4498,median,off,132,Normal
4499,low,off,166,Normal
4500,high,on,125,Normal
4501,median,off,123,Normal
4502,low,off,150,Normal
4503,low,on,144,Normal
4504,high,on,156,Normal
4505,low,on,124,Normal
4506,median,on,148,Normal
4507,low,off,155,Normal
4508,high,off,160,Normal
4509,median,off,145,Normal
4510,high,on,249,Critic
4511,low,on,132,Normal
4512,low,off,156,Normal
4513,low,off,152,Normal
4514,high,off,268,Critic
4515,high,on,152,Normal
4516,low,off,160,Normal
4517,low,off,126,Normal
4518,low,on,166,Normal
4519,high,off,158,Normal
4520,low,off,148,Normal
4521,median,on,138,Normal
4522,median,on,168,Normal
4523,low,off,167,Normal
4524,median,on,212,Critic
4525,low,on,158,Normal
4526,low,off,141,Normal
4527,low,on,160,Normal
4528,low,on,164,Normal
4529,low,on,138,Normal
4530,high,off,194,Critic
4531,median,on,190,Critic
4532,low,off,135,Normal
4533,low,on,150,Normal
4534,low,on,166,Normal
4535,high,off,168,Normal
4536,low,on,132,Normal
4537,low,on,163,Normal
4538,median,off,162,Normal
4539,low,off,169,Normal
4540,low,off,168,Normal
4541,median,on,144,Normal
4542,low,on,126,Normal
4543,high,on,290,Critic
4544,high,off,156,Normal
4545,high,off,194,Critic
4546,low,off,138,Normal
4547,low,on,166,Normal
4548,median,on,130,Normal
4549,median,off,145,Normal
4550,low,off,144,Normal
4551,high,off,232,Critic
4552,low,off,126,Normal
4553,low,off,170,Normal
4554,low,off,144,Normal
4555,low,off,155,Normal
4556,median,off,166,Normal
4557,high,on,144,Normal
4558,high,off,270,Critic
4559,low,off,125,Normal
4560,low,on,148,Normal
4561,median,on,133,Normal
4562,low,on,161,Normal
4563,low,on,126,Normal
4564,low,on,138,Normal
4565,low,off,152,Normal
4566,low,on,130,Normal
4567,median,on,149,Normal
4568,high,off,219,Critic
4569,median,on,130,Normal
4570,low,on,124,Normal
4571,low,off,132,Normal
4572,low,off,122,Normal
4573,median,off,170,Normal
4574,median,on,168,Normal
4575,high,off,270,Critic
4576,low,off,268,Critic
4577,high,off,198,Critic
4578,median,on,133,Normal
4579,median,off,160,Normal
4580,low,on,167,Normal
4581,high,off,130,Normal
4582,median,off,130,Normal
4583,median,off,274,Critic
4584,median,off,164,Normal
4585,high,on,140,Normal
4586,high,off,131,Normal
4587,median,off,262,Critic
4588,median,off,168,Critic
4589,low,on,278,Critic
4590,low,on,148,Normal
4591,high,on,156,Normal
4592,high,off,164,Normal
4593,median,off,284,Critic
4594,low,off,152,Normal
4595,low,on,168,Normal
4596,low,off,142,Normal
4597,high,on,159,Normal
4598,low,off,120,Normal
4599,median,off,130,Normal
4600,median,on,124,Normal
4601,high,off,176,Critic
4602,low,off,153,Normal
4603,low,off,153,Normal
4604,low,off,162,Normal
4605,low,on,146,Normal
4606,low,on,132,Normal
4607,median,on,273,Critic
4608,low,off,131,Normal
4609,low,off,238,Critic
4610,low,on,147,Normal
4611,median,off,122,Normal
4612,low,off,132,Normal
4613,median,off,139,Normal
4614,median,on,184,Critic
4615,low,on,146,Normal
4616,low,off,132,Normal
4617,low,off,124,Normal
4618,median,on,162,Normal
4619,low,on,154,Normal
4620,median,on,148,Normal
4621,low,off,166,Normal
4622,low,off,150,Normal
4623,high,off,228,Critic
4624,low,on,124,Normal
4625,high,off,237,Critic
4626,low,off,164,Normal
4627,median,on,167,Normal
4628,high,on,125,Normal
4629,low,off,121,Normal
4630,median,off,224,Critic
4631,low,on,134,Normal
4632,median,on,148,Normal
4633,median,on,150,Normal
4634,median,off,228,Critic
4635,low,on,138,Normal
4636,low,off,142,Normal
4637,low,off,128,Normal
4638,median,on,285,Critic
4639,median,off,206,Critic
4640,low,off,168,Normal
4641,median,on,120,Normal
4642,low,off,158,Normal
4643,median,off,132,Normal
4644,low,on,148,Normal
4645,median,on,255,Critic
4646,median,off,156,Normal
4647,median,on,132,Normal
4648,low,off,130,Normal
4649,high,on,146,Normal
4650,low,off,166,Normal
4651,low,off,152,Normal
4652,high,off,166,Critic
4653,low,off,138,Normal
4654,low,off,126,Normal
4655,low,on,161,Normal
4656,median,on,133,Normal
4657,median,on,162,Normal
4658,high,off,168,Normal
4659,low,off,144,Normal
4660,low,on,134,Normal
4661,median,on,168,Critic
4662,high,on,248,Critic
4663,median,off,288,Critic
4664,low,on,123,Normal
4665,high,off,160,Normal
4666,low,off,143,Normal
4667,low,on,128,Normal
4668,median,on,152,Normal
4669,median,off,142,Normal
4670,low,off,159,Normal
4671,low,on,165,Normal
4672,high,on,260,Critic
4673,low,off,168,Normal
4674,low,on,142,Normal
4675,low,off,124,Normal
4676,high,on,136,Normal
4677,low,on,140,Normal
4678,low,on,165,Normal
4679,low,on,147,Normal
4680,low,off,156,Normal
4681,low,off,124,Normal
4682,low,on,126,Normal
4683,high,off,178,Critic
4684,median,off,246,Critic
4685,high,on,290,Critic
4686,high,on,127,Normal
4687,low,off,202,Critic
4688,high,on,196,Critic
4689,low,on,132,Normal
4690,median,off,143,Normal
4691,low,on,144,Normal
4692,low,off,148,Normal
4693,low,off,152,Normal
4694,high,off,137,Normal
4695,high,off,288,Critic
4696,low,on,166,Normal
4697,low,off,138,Normal
4698,high,on,176,Critic
4699,high,on,122,Normal
4700,high,off,171,Critic
4701,low,off,136,Normal
4702,median,on,142,Normal
4703,high,on,121,Normal
4704,high,on,134,Normal
4705,median,on,168,Normal
4706,low,off,126,Normal
4707,low,off,129,Normal
4708,median,off,133,Normal
4709,high,off,162,Normal
4710,median,off,292,Critic
4711,high,off,128,Normal
4712,median,on,140,Normal
4713,high,off,282,Critic
4714,low,on,140,Normal
4715,low,off,126,Normal
4716,low,on,161,Normal
4717,high,off,165,Critic
4718,high,on,124,Normal
4719,low,on,148,Normal
4720,high,off,140,Normal
4721,median,on,219,Critic
4722,median,off,292,Critic
4723,high,off,286,Critic
4724,high,off,165,Normal
4725,low,on,148,Normal
4726,median,on,142,Normal
4727,low,off,148,Normal
4728,low,on,151,Normal
4729,low,on,166,Normal
4730,high,off,141,Normal
4731,low,off,132,Normal
4732,low,on,149,Normal
4733,median,on,156,Normal
4734,high,off,170,Normal
4735,low,off,222,Critic
4736,low,on,122,Normal
4737,low,on,168,Normal
4738,low,on,148,Normal
4739,low,off,132,Normal
4740,high,off,208,Critic
4741,low,on,138,Normal
4742,low,off,142,Normal
4743,high,off,127,Normal
4744,low,on,140,Normal
4745,high,on,139,Normal
4746,high,off,162,Normal
4747,median,on,132,Normal
4748,low,off,128,Normal
4749,high,off,123,Normal
4750,high,off,194,Critic
4751,median,off,147,Normal
4752,low,off,122,Normal
4753,low,on,164,Normal
4754,low,off,134,Normal
4755,median,on,124,Normal
4756,low,on,160,Normal
4757,low,on,162,Normal
4758,low,off,169,Normal
4759,median,off,136,Normal
4760,low,on,130,Normal
4761,median,on,144,Normal
4762,median,off,160,Normal
4763,low,on,144,Normal
4764,low,off,128,Normal
4765,low,on,142,Normal
4766,high,off,156,Normal
4767,high,off,272,Critic
4768,low,off,163,Normal
4769,high,on,134,Normal
4770,median,on,136,Normal
4771,low,on,138,Normal
4772,low,off,148,Normal
4773,low,off,130,Normal
4774,high,on,127,Normal
4775,median,on,132,Normal
4776,low,on,136,Normal
4777,low,off,128,Normal
4778,low,off,131,Normal
4779,low,off,166,Normal
4780,low,off,153,Normal
4781,low,on,168,Normal
4782,low,on,162,Normal
4783,low,on,123,Normal
4784,low,on,159,Normal
4785,low,on,138,Normal
4786,median,off,158,Normal
4787,high,on,140,Normal
4788,high,off,177,Critic
4789,high,off,159,Normal
4790,low,on,132,Normal
4791,median,on,154,Normal
4792,high,off,162,Normal
4793,median,off,152,Normal
4794,low,on,132,Normal
4795,low,on,159,Normal
4796,high,off,138,Normal
4797,low,off,170,Normal
4798,low,off,146,Normal
4799,low,off,166,Normal
4800,low,off,152,Normal
4801,low,on,131,Normal
4802,low,off,123,Normal
4803,low,off,128,Normal
4804,low,off,140,Normal
4805,low,on,154,Normal
4806,low,off,159,Normal
4807,high,on,225,Critic
4808,high,off,157,Normal
4809,low,on,162,Normal
4810,low,off,260,Critic
4811,low,off,120,Normal
4812,median,off,134,Normal
4813,low,on,140,Normal
4814,low,off,162,Normal
4815,high,off,125,Normal
4816,low,on,142,Normal
4817,low,on,165,Normal
4818,median,off,160,Normal
4819,high,on,176,Critic
4820,median,off,270,Critic
4821,median,on,164,Normal
4822,median,on,126,Normal
4823,low,off,127,Normal
4824,high,off,164,Normal
4825,low,off,136,Normal
4826,high,on,152,Normal
4827,low,off,147,Normal
4828,median,off,122,Normal
4829,high,on,120,Normal
4830,low,on,160,Normal
4831,high,on,152,Normal
4832,low,off,164,Normal
4833,low,on,122,Normal
4834,low,off,136,Normal
4835,high,off,240,Critic
4836,low,off,132,Normal
4837,low,off,148,Normal
4838,high,on,167,Normal
4839,high,off,162,Critic
4840,median,off,130,Normal
4841,median,on,222,Critic
4842,median,off,155,Normal
4843,low,off,163,Normal
4844,low,on,122,Normal
4845,median,on,284,Critic
4846,low,off,168,Normal
4847,low,on,137,Normal
4848,low,on,166,Normal
4849,high,off,186,Critic
4850,median,off,144,Normal
4851,low,on,148,Normal
4852,median,off,148,Normal
4853,low,on,130,Normal
4854,low,on,138,Normal
4855,high,off,252,Critic
4856,median,off,153,Normal
4857,low,off,226,Critic
4858,high,off,164,Normal
4859,low,on,147,Normal
4860,low,off,154,Normal
4861,high,off,238,Critic
4862,low,off,138,Normal
4863,low,on,159,Normal
4864,low,on,130,Normal
4865,low,on,169,Normal
4866,high,on,249,Critic
4867,median,on,132,Normal
4868,high,off,130,Normal
4869,high,off,160,Normal
4870,low,on,140,Normal
4871,high,off,234,Critic
4872,low,on,156,Normal
4873,low,off,134,Normal
4874,median,off,130,Normal
4875,median,on,140,Normal
4876,low,on,137,Normal
4877,high,off,132,Normal
4878,low,off,157,Normal
4879,median,on,159,Normal
4880,high,off,200,Critic
4881,low,off,160,Normal
4882,low,off,148,Normal
4883,low,off,132,Normal
4884,median,on,157,Normal
4885,low,on,138,Normal
4886,median,on,170,Normal
4887,low,on,165,Normal
4888,median,on,160,Normal
4889,low,off,160,Normal
4890,median,on,123,Normal
4891,high,off,202,Critic
4892,median,off,134,Normal
4893,low,on,150,Normal
4894,high,off,204,Critic
4895,low,on,166,Normal
4896,low,on,158,Normal
4897,low,off,130,Normal
4898,high,off,224,Critic
4899,low,on,234,Critic
4900,low,off,129,Normal
4901,high,on,124,Normal
4902,low,on,136,Normal
4903,low,on,162,Normal
4904,low,off,188,Critic
4905,median,on,168,Normal
4906,low,on,138,Normal
4907,median,on,158,Normal
4908,median,off,130,Normal
4909,median,off,163,Normal
4910,low,on,142,Normal
4911,low,off,136,Normal
4912,low,off,165,Normal
4913,high,off,214,Critic
4914,median,off,230,Critic
4915,high,on,131,Normal
4916,low,off,122,Normal
4917,low,on,121,Normal
4918,low,off,140,Normal
4919,median,off,234,Critic
4920,low,on,150,Normal
4921,low,on,140,Normal
4922,high,on,158,Normal
4923,median,on,148,Normal
4924,low,off,168,Normal
4925,low,on,148,Normal
4926,median,on,167,Normal
4927,high,on,272,Critic
4928,median,off,161,Normal
4929,low,on,140,Normal
4930,high,off,196,Critic
4931,low,on,258,Critic
4932,high,off,224,Critic
4933,median,off,148,Normal
4934,high,on,140,Normal
4935,low,off,142,Normal
4936,low,on,124,Normal
4937,low,off,266,Critic
4938,low,off,142,Normal
4939,median,on,138,Normal
4940,high,off,134,Normal
4941,low,off,126,Normal
4942,high,off,300,Critic
4943,low,off,158,Normal
4944,low,off,158,Normal
4945,low,on,164,Normal
4946,median,on,145,Normal
4947,high,on,142,Normal
4948,median,off,152,Normal
4949,median,off,168,Critic
4950,high,off,201,Critic
4951,high,on,189,Critic
4952,low,on,134,Normal
4953,median,off,168,Normal
4954,low,off,140,Normal
4955,high,on,169,Normal
4956,low,on,166,Normal
4957,low,on,122,Normal
4958,median,on,126,Normal
4959,high,off,254,Critic
4960,high,off,126,Normal
4961,median,off,161,Normal
4962,median,off,121,Normal
4963,median,off,164,Critic
4964,low,off,182,Critic
4965,low,on,130,Normal
4966,median,off,200,Critic
4967,low,on,160,Normal
4968,high,off,136,Normal
4969,median,off,222,Critic
4970,low,off,131,Normal
4971,low,on,153,Normal
4972,high,off,288,Critic
4973,high,on,260,Critic
4974,low,on,126,Normal
4975,low,on,155,Normal
4976,median,on,130,Normal
4977,median,off,195,Critic
4978,low,on,150,Normal
4979,median,on,163,Normal
4980,low,off,136,Normal
4981,high,on,138,Normal
4982,low,on,144,Normal
4983,low,on,162,Normal
4984,low,off,132,Normal
4985,low,off,142,Normal
4986,median,off,122,Normal
4987,median,off,166,Normal
4988,high,on,122,Normal
4989,low,on,150,Normal
4990,low,on,134,Normal
4991,high,on,189,Critic
4992,high,on,132,Normal
4993,low,on,142,Normal
4994,low,off,123,Normal
4995,low,off,154,Normal
4996,median,off,238,Critic
4997,high,on,122,Normal
4998,median,on,194,Critic
4999,high,off,148,Normal
5000,median,on,146,Normal
5001,low,on,126,Normal
5002,low,off,147,Normal
5003,low,on,170,Normal
5004,low,off,139,Normal
5005,median,off,152,Normal
5006,low,on,147,Normal
5007,high,off,266,Critic
5008,median,on,120,Normal
5009,low,on,162,Normal
5010,median,on,150,Normal
5011,low,on,160,Normal
5012,low,off,218,Critic
5013,median,on,300,Critic
5014,low,off,143,Normal
5015,median,off,140,Normal
5016,median,on,120,Normal
5017,low,on,160,Normal
5018,median,on,159,Normal
5019,median,on,145,Normal
5020,median,on,122,Normal
5021,high,off,240,Critic
5022,median,on,123,Normal
5023,low,off,126,Normal
5024,low,on,126,Normal
5025,low,off,137,Normal
5026,low,on,156,Normal
5027,high,off,138,Normal
5028,median,on,132,Normal
5029,high,off,216,Critic
5030,high,off,156,Normal
5031,high,on,146,Normal
5032,low,off,154,Normal
5033,high,on,195,Critic
5034,low,off,164,Normal
5035,high,off,126,Normal
5036,median,off,124,Normal
5037,high,off,243,Critic
5038,low,on,162,Normal
5039,high,off,148,Normal
5040,high,off,198,Critic
5041,low,off,142,Normal
5042,high,off,160,Critic
5043,median,off,296,Critic
5044,low,off,150,Normal
5045,low,off,123,Normal
5046,median,on,156,Normal
5047,high,on,256,Critic
5048,low,on,129,Normal
5049,median,off,124,Normal
5050,median,on,142,Normal
5051,low,on,128,Normal
5052,median,on,162,Normal
5053,low,off,162,Normal
5054,low,off,159,Normal
5055,low,on,143,Normal
5056,high,on,123,Normal
5057,low,on,144,Normal
5058,median,off,174,Critic
5059,high,on,138,Normal
5060,median,off,136,Normal
5061,median,on,130,Normal
5062,low,on,141,Normal
5063,high,off,134,Normal
5064,low,on,155,Normal
5065,median,on,130,Normal
5066,median,on,138,Normal
5067,median,off,252,Critic
5068,high,off,122,Normal
5069,median,off,143,Normal
5070,high,off,218,Critic
5071,high,on,210,Critic
5072,low,on,130,Normal
5073,median,off,166,Critic
5074,high,off,224,Critic
5075,median,off,164,Normal
5076,high,off,252,Critic
5077,low,off,152,Normal
5078,low,on,143,Normal
5079,median,on,145,Normal
5080,median,on,159,Normal
5081,high,on,152,Critic
5082,high,off,122,Normal
5083,high,on,135,Normal
5084,low,off,132,Normal
5085,low,on,164,Normal
5086,low,on,166,Normal
5087,low,on,157,Normal
5088,median,off,183,Critic
5089,low,on,125,Normal
5090,low,off,153,Normal
5091,low,off,134,Normal
5092,low,on,152,Normal
5093,low,off,158,Normal
5094,median,on,146,Normal
5095,median,on,130,Normal
5096,low,off,138,Normal
5097,low,on,166,Normal
5098,median,off,144,Normal
5099,low,on,129,Normal
5100,low,off,134,Normal
5101,high,off,149,Normal
5102,low,on,122,Normal
5103,low,off,136,Normal
5104,low,off,166,Normal
5105,high,on,298,Critic
5106,high,off,297,Critic
5107,high,off,282,Critic
5108,median,off,126,Normal
5109,low,on,150,Normal
5110,high,off,272,Critic
5111,high,on,170,Normal
5112,high,off,292,Critic
5113,low,on,143,Normal
5114,high,off,153,Critic
5115,high,on,120,Normal
5116,low,on,142,Normal
5117,low,on,164,Normal
5118,low,on,166,Normal
5119,low,on,161,Normal
5120,high,on,228,Critic
5121,high,on,164,Critic
5122,median,on,168,Normal
5123,low,on,206,Critic
5124,low,on,124,Normal
5125,median,off,158,Normal
5126,high,off,153,Normal
5127,high,off,262,Critic
5128,low,on,120,Normal
5129,low,on,158,Critic
5130,high,off,267,Critic
5131,low,off,126,Normal
5132,median,on,204,Critic
5133,low,on,146,Normal
5134,low,off,150,Normal
5135,high,off,183,Critic
5136,low,on,158,Normal
5137,low,on,126,Normal
5138,low,on,149,Normal
5139,median,on,151,Normal
5140,low,off,137,Normal
5141,low,off,135,Normal
5142,high,off,261,Critic
5143,low,on,152,Normal
5144,low,off,134,Normal
5145,high,on,130,Normal
5146,low,on,148,Normal
5147,low,on,159,Normal
5148,high,off,285,Critic
5149,high,off,280,Critic
5150,high,off,216,Critic
5151,median,on,140,Normal
5152,low,off,138,Normal
5153,low,off,156,Normal
5154,low,on,128,Normal
5155,low,on,162,Normal
5156,low,off,163,Normal
5157,median,off,169,Normal
5158,high,on,202,Critic
5159,low,off,141,Normal
5160,low,on,146,Normal
5161,median,on,121,Normal
5162,median,on,154,Normal
5163,median,off,138,Normal
5164,high,on,139,Normal
5165,low,on,124,Normal
5166,median,on,140,Normal
5167,low,on,140,Normal
5168,low,off,148,Normal
5169,low,off,163,Normal
5170,low,on,159,Normal
5171,low,off,148,Normal
5172,median,off,214,Critic
5173,low,off,154,Normal
5174,median,on,141,Normal
5175,high,off,290,Critic
5176,median,on,160,Normal
5177,median,on,148,Normal
5178,high,off,171,Critic
5179,high,off,228,Critic
5180,low,on,158,Normal
5181,high,on,129,Normal
5182,median,off,169,Normal
5183,low,on,164,Normal
5184,low,on,152,Normal
5185,low,on,160,Normal
5186,low,on,159,Normal
5187,median,off,156,Normal
5188,median,on,156,Normal
5189,low,on,152,Normal
5190,low,on,146,Normal
5191,high,on,188,Critic
5192,low,on,144,Normal
5193,low,on,134,Normal
5194,low,off,158,Normal
5195,median,off,141,Normal
5196,median,on,130,Normal
5197,low,on,164,Normal
5198,median,off,134,Normal
5199,low,on,124,Normal
5200,median,on,146,Normal
